date,name,circulation_a,management_circulation,non_circulation_a,total_a,total
2015/1/16,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/19,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/20,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/21,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/22,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/23,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/26,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/27,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/28,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/29,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/1/30,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/2,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/3,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/4,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/5,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/6,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/9,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/10,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/11,工商银行,2.667E+11,,0,2.667E+11,3.53494E+11
2015/2/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/2/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/2/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/2/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/2/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/2/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/2/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/3/31,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/4/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/5/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/6/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/7/31,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/8/31,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/9/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/10/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/11/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2015/12/31,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/1/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/2/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/3/31,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/4/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/9,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/10,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/11,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/12,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/18,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/19,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/25,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/26,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/5/31,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/2,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/3,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/7,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/8,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/13,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/14,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/15,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/16,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/17,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/20,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/21,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/22,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/23,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/24,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/27,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/28,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/29,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/6/30,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/7/1,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/7/4,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/7/5,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
2016/7/6,工商银行,2.69612E+11,,0,2.69612E+11,3.56406E+11
