date,name,today,week,month,three_month,six_month,year,current_year,total
2016/2/15,浦发银行,0.3608,0.3608,0.2152,0.3904,0.6255,1.3515,0.2408,0.9921
2016/2/16,浦发银行,,0.3608,0.2152,0.3929,0.6255,1.3533,0.2408,0.9921
2016/2/17,浦发银行,,0.3608,0.2152,0.3938,0.6238,1.3557,0.2408,0.9921
2016/2/18,浦发银行,,0.3608,0.2179,0.3953,0.6173,1.3557,0.2408,0.9921
2016/2/19,浦发银行,,0.3608,0.222,0.3925,0.6107,1.3557,0.2408,0.9921
2016/2/22,浦发银行,,,0.2279,0.3852,0.6088,1.3557,0.2408,0.9921
2016/2/23,浦发银行,,,0.2279,0.3753,0.6088,1.3557,0.2408,0.9921
2016/2/24,浦发银行,,,0.2279,0.3693,0.5932,1.3557,0.2408,0.9921
2016/2/25,浦发银行,,,0.2381,0.3428,0.5803,1.3576,0.2408,0.9921
2016/2/26,浦发银行,,,0.2417,0.3269,0.5706,1.3572,0.2408,0.9921
2016/2/29,浦发银行,,,0.2459,0.3221,0.554,1.3574,0.2408,0.9921
2016/3/1,浦发银行,,,0.2638,0.3175,0.5308,1.3574,0.2408,0.9921
2016/3/2,浦发银行,,,0.2957,0.3068,0.5188,1.3569,0.2408,0.9921
2016/3/3,浦发银行,,,0.3447,0.3006,0.5188,1.355,0.2408,0.9921
2016/3/4,浦发银行,,,0.3906,0.2989,0.5188,1.3564,0.2408,0.9921
2016/3/7,浦发银行,,,0.3608,0.2955,0.5043,1.3579,0.2408,0.9921
2016/3/8,浦发银行,,,0.3608,0.2725,0.4864,1.3579,0.2408,0.9921
2016/3/9,浦发银行,,,0.3608,0.2672,0.4745,1.3507,0.2408,0.9921
2016/3/10,浦发银行,,,0.3608,0.2663,0.4649,1.349,0.2408,0.9921
2016/3/11,浦发银行,0.5267,0.5267,0.4437,0.2678,0.4499,1.3448,0.2513,0.992
2016/3/14,浦发银行,0.3052,0.4159,0.3975,0.2659,0.44,1.3187,0.2533,0.9918
2016/3/15,浦发银行,0.2013,0.3444,0.3444,0.2641,0.4345,1.3135,0.2515,0.9916
2016/3/16,浦发银行,0.5811,0.4036,0.4036,0.2732,0.4354,1.3063,0.2625,0.9915
2016/3/17,浦发银行,0.368,0.3964,0.3964,0.2752,0.4357,1.2984,0.2659,0.9913
2016/3/18,浦发银行,0.3001,0.3511,0.3804,0.2705,0.436,1.2887,0.2669,0.9911
2016/3/21,浦发银行,0.2252,0.3351,0.3582,0.2652,0.4355,1.2714,0.2657,0.9909
2016/3/22,浦发银行,0.2346,0.3418,0.3428,0.264,0.4352,1.2666,0.2648,0.9907
2016/3/23,浦发银行,0.1492,0.2554,0.3213,0.259,0.4329,1.2561,0.2615,0.9905
2016/3/24,浦发银行,0.1471,0.2113,0.3038,0.2551,0.4288,1.2466,0.2583,0.9903
2016/3/25,浦发银行,0.073,0.1658,0.2829,0.2496,0.4199,1.2366,0.2533,0.9901
2016/3/28,浦发银行,0.1315,0.1471,0.2702,0.2463,0.4148,1.2272,0.2501,0.9898
2016/3/29,浦发银行,0.1027,0.1207,0.2574,0.2426,0.4078,1.222,0.2463,0.9896
2016/3/30,浦发银行,0.1906,0.129,0.2526,0.2426,0.3947,1.2076,0.2449,0.9894
2016/3/31,浦发银行,0.1274,0.125,0.2442,0.242,0.3919,1.1927,0.242,0.9892
2016/4/1,浦发银行,0.1919,0.1488,0.241,0.2408,0.3898,1.1841,0.2408,0.989
2016/4/5,浦发银行,0.2285,0.1846,0.2402,0.2392,0.3882,1.1677,0.2406,0.9888
2016/4/6,浦发银行,0.1256,0.1683,0.2339,0.2361,0.3855,1.1628,0.2379,0.9885
2016/4/7,浦发银行,0.1557,0.1754,0.2298,0.2384,0.3832,1.1478,0.2361,0.9883
2016/4/8,浦发银行,0.0918,0.1504,0.2229,0.2313,0.3746,1.1322,0.233,0.9881
2016/4/11,浦发银行,0.1293,0.1462,0.203,0.2226,0.3731,1.1082,0.2308,0.9879
2016/4/12,浦发银行,0.0756,0.1156,0.1969,0.2172,0.3675,1.1034,0.2275,0.9876
2016/4/13,浦发银行,0.1886,0.1282,0.1965,0.2156,0.3657,1.0861,0.2267,0.9874
2016/4/14,浦发银行,0.0847,0.114,0.1865,0.2105,0.3642,1.0748,0.2239,0.9872
2016/4/15,浦发银行,0.1864,0.1329,0.1859,0.2089,0.3624,1.0616,0.2232,0.987
2016/4/18,浦发银行,0.1506,0.1372,0.1495,0.2083,0.3603,1.0388,0.2218,0.9868
2016/4/19,浦发银行,0.1461,0.1513,0.1493,0.208,0.3582,1.0346,0.2203,0.9866
2016/4/20,浦发银行,0.2499,0.1635,0.1539,0.2094,0.3572,1.0178,0.2209,0.9864
2016/4/21,浦发银行,0.2585,0.1983,0.1554,0.2112,0.3562,1.0075,0.2216,0.9862
2016/4/22,浦发银行,0.1511,0.1912,0.1516,0.2094,0.3543,0.995,0.2203,0.986
2016/4/25,浦发银行,0.1302,0.1871,0.1548,0.2095,0.3522,0.9756,0.2187,0.9857
2016/4/26,浦发银行,0.0844,0.1748,0.1515,0.2065,0.3478,0.9714,0.2164,0.9855
2016/4/27,浦发银行,0.0742,0.1397,0.148,0.2026,0.3448,0.9597,0.214,0.9853
2016/4/28,浦发银行,0.0843,0.1048,0.1458,0.1995,0.3418,0.9413,0.2118,0.985
2016/4/29,浦发银行,0.1237,0.0994,0.1468,0.1963,0.3391,0.9307,0.2104,0.9848
2016/5/3,浦发银行,0.1489,0.1078,0.1434,0.1989,0.3397,0.9185,0.2094,0.9846
2016/5/4,浦发银行,0.1239,0.1202,0.1425,0.1956,0.3375,0.911,0.2081,0.9844
2016/5/5,浦发银行,0.0801,0.1191,0.1354,0.1869,0.3263,0.8996,0.2061,0.9841
2016/5/6,浦发银行,0.1255,0.1196,0.1354,0.1853,0.3209,0.8907,0.2048,0.9839
2016/5/9,浦发银行,0.1177,0.1192,0.1357,0.1837,0.3139,0.8828,0.2035,0.9837
2016/5/10,浦发银行,0.0903,0.1075,0.1335,0.1815,0.3076,0.8791,0.2018,0.9835
2016/5/11,浦发银行,0.064,0.0955,0.1304,0.1787,0.3034,0.8708,0.1998,0.9832
2016/5/12,浦发银行,0.0786,0.0952,0.1306,0.1765,0.3002,0.8643,0.198,0.983
2016/5/13,浦发银行,0.059,0.0819,0.1244,0.1739,0.297,0.8569,0.196,0.9828
2016/5/16,浦发银行,0.0592,0.0702,0.12,0.1672,0.2952,0.8485,0.1941,0.9825
2016/5/17,浦发银行,0.0524,0.0627,0.1168,0.1647,0.2924,0.8448,0.1921,0.9823
2016/5/18,浦发银行,0.166,0.083,0.1175,0.1647,0.2911,0.8397,0.1918,0.9821
2016/5/19,浦发银行,0.0557,0.0784,0.1132,0.1624,0.2863,0.8324,0.1899,0.9818
2016/5/20,浦发银行,0.0597,0.0786,0.1042,0.1603,0.2792,0.8243,0.1882,0.9816
2016/5/23,浦发银行,0.0755,0.0818,0.0927,0.1586,0.2711,0.8155,0.1867,0.9814
2016/5/24,浦发银行,0.0575,0.0829,0.091,0.1566,0.265,0.812,0.185,0.9811
2016/5/25,浦发银行,0.0738,0.0644,0.0883,0.155,0.2489,0.8037,0.1836,0.9809
2016/5/26,浦发银行,0.0593,0.0652,0.0871,0.1532,0.2384,0.7946,0.182,0.9806
2016/5/27,浦发银行,0.0623,0.0657,0.0865,0.1516,0.2336,0.7856,0.1805,0.9804
2016/5/30,浦发银行,0.094,0.0694,0.0852,0.1505,0.2294,0.7711,0.1795,0.9802
2016/5/31,浦发银行,0.191,0.0961,0.0902,0.1512,0.2291,0.7684,0.1796,0.98
2016/6/1,浦发银行,0.0982,0.101,0.0906,0.1503,0.2268,0.7599,0.1786,0.9798
2016/6/2,浦发银行,0.0954,0.1082,0.0908,0.1494,0.2198,0.7533,0.1776,0.9795
2016/6/3,浦发银行,0.0965,0.115,0.0885,0.1485,0.2151,0.7461,0.1767,0.9793
2016/6/6,浦发银行,0.0957,0.1154,0.0858,0.1476,0.2124,0.7238,0.1758,0.9791
2016/6/7,浦发银行,0.0886,0.0949,0.0859,0.1466,0.209,0.7208,0.1747,0.9788
2016/6/8,浦发银行,0.1274,0.1007,0.0877,0.1463,0.198,0.7181,0.1742,0.9786
2016/6/13,浦发银行,0.1611,0.1257,0.0931,0.1404,0.1911,0.7155,0.1741,0.9784
2016/6/14,浦发银行,0.1006,0.1297,0.0935,0.1371,0.1884,0.7127,0.1732,0.9782
2016/6/15,浦发银行,0.1412,0.1343,0.0958,0.1361,0.1871,0.7101,0.1729,0.978
2016/6/16,浦发银行,0.1655,0.1421,0.1008,0.1294,0.1867,0.7076,0.1728,0.9778
2016/6/17,浦发银行,0.0933,0.1324,0.1028,0.125,0.1848,0.6923,0.172,0.9775
2016/6/20,浦发银行,0.0519,0.1105,0.1015,0.121,0.1805,0.6786,0.1707,0.9773
2016/6/21,浦发银行,0.085,0.1074,0.1007,0.1187,0.177,0.6759,0.1698,0.9771
2016/6/22,浦发银行,0.0763,0.0944,0.0995,0.1162,0.175,0.6732,0.1688,0.9768
2016/6/23,浦发银行,0.0628,0.0739,0.0989,0.1148,0.1722,0.6644,0.1677,0.9766
2016/6/24,浦发银行,0.149,0.085,0.1033,0.1148,0.1707,0.6572,0.1675,0.9764
2016/6/27,浦发银行,0.0934,0.0933,0.1088,0.1152,0.1687,0.6413,0.1668,0.9762
2016/6/28,浦发银行,0.0612,0.0885,0.1064,0.114,0.1667,0.6386,0.1657,0.9759
2016/6/29,浦发银行,0.1036,0.094,0.1063,0.114,0.1652,0.6263,0.1651,0.9757
2016/6/30,浦发银行,0.1011,0.1017,0.1066,0.1126,0.1643,0.6153,0.1645,0.9755
2016/7/1,浦发银行,0.1224,0.0963,0.1036,0.1112,0.1641,0.6082,0.1641,0.9753
2016/7/4,浦发银行,0.1044,0.0985,0.1044,0.1111,0.1629,0.592,0.1635,0.975
2016/7/5,浦发银行,0.0788,0.102,0.1032,0.1087,0.1606,0.5897,0.1627,0.9748
2016/7/6,浦发银行,0.112,0.1037,0.104,0.1085,0.1593,0.5701,0.1622,0.9746
2016/7/7,浦发银行,0.1194,0.1074,0.1055,0.1079,0.1598,0.5489,0.1618,0.9744
2016/7/8,浦发银行,0.0726,0.0974,0.1028,0.1076,0.1568,0.5237,0.161,0.9741
2016/7/11,浦发银行,0.1114,0.0988,0.1032,0.1073,0.1532,0.4901,0.1605,0.9739
2016/7/12,浦发银行,0.1245,0.108,0.1042,0.1081,0.1515,0.4885,0.1602,0.9737
2016/7/13,浦发银行,0.1766,0.1209,0.1049,0.1079,0.1507,0.4779,0.1603,0.9735
2016/7/14,浦发银行,0.0823,0.1135,0.104,0.1078,0.1487,0.469,0.1597,0.9733
2016/7/15,浦发银行,0.078,0.1145,0.1011,0.1061,0.147,0.4587,0.1589,0.9731
2016/7/18,浦发银行,0.1353,0.1193,0.1001,0.1058,0.1466,0.4499,0.1587,0.9728
2016/7/19,浦发银行,0.0837,0.1112,0.0993,0.1048,0.1459,0.4482,0.1581,0.9726
2016/7/20,浦发银行,0.0725,0.0904,0.1003,0.102,0.1447,0.4433,0.1573,0.9724
2016/7/21,浦发银行,0.1073,0.0954,0.1013,0.0995,0.144,0.439,0.1569,0.9722
2016/7/22,浦发银行,0.0814,0.0961,0.1015,0.0984,0.1426,0.4357,0.1563,0.9719
2016/7/25,浦发银行,0.0558,0.0801,0.0989,0.0972,0.1419,0.4307,0.1554,0.9717
2016/7/26,浦发银行,0.0997,0.0833,0.099,0.0975,0.1409,0.4292,0.155,0.9715
2016/7/27,浦发银行,0.1983,0.1085,0.1037,0.0995,0.1405,0.4232,0.1553,0.9713
2016/7/28,浦发银行,0.0851,0.1041,0.1048,0.0995,0.1393,0.4161,0.1547,0.9711
2016/7/29,浦发银行,0.0699,0.1018,0.1033,0.0986,0.1375,0.4123,0.154,0.9708
2016/8/1,浦发银行,0.1117,0.1129,0.1029,0.0988,0.1371,0.4039,0.1537,0.9706
2016/8/2,浦发银行,0.053,0.1036,0.1006,0.0981,0.1363,0.4023,0.1529,0.9704
2016/8/3,浦发银行,0.0516,0.0742,0.0985,0.0966,0.1353,0.396,0.1521,0.9701
2016/8/4,浦发银行,0.0761,0.0725,0.0973,0.0958,0.1336,0.3938,0.1515,0.9699
2016/8/5,浦发银行,0.086,0.0757,0.0976,0.0959,0.1304,0.3924,0.151,0.9697
2016/8/8,浦发银行,0.064,0.0661,0.0954,0.095,0.1297,0.3905,0.1503,0.9695
2016/8/9,浦发银行,0.0754,0.0706,0.0945,0.0943,0.1292,0.3891,0.1497,0.9692
2016/8/10,浦发银行,0.0902,0.0783,0.0943,0.0943,0.1288,0.3859,0.1493,0.969
2016/8/11,浦发银行,0.2568,0.1145,0.1007,0.0973,0.13,0.3839,0.1501,0.9688
2016/8/12,浦发银行,0.229,0.1431,0.1052,0.0997,0.131,0.3825,0.1507,0.9686
2016/8/15,浦发银行,0.3769,0.2057,0.1171,0.1046,0.1311,0.3817,0.1524,0.9685
2016/8/16,浦发银行,0.2407,0.2387,0.1227,0.1075,0.1321,0.381,0.153,0.9683
2016/8/17,浦发银行,0.1776,0.2562,0.1251,0.1094,0.1325,0.3782,0.1532,0.9681
2016/8/18,浦发银行,0.1809,0.241,0.1271,0.1097,0.133,0.3729,0.1534,0.9679
2016/8/19,浦发银行,0.0971,0.2146,0.1277,0.1103,0.1326,0.3673,0.153,0.9677
2016/8/22,浦发银行,0.0963,0.1585,0.132,0.1109,0.1323,0.3629,0.1526,0.9675
2016/8/23,浦发银行,0.1548,0.1413,0.133,0.1121,0.1325,0.362,0.1526,0.9673
2016/8/24,浦发银行,0.0833,0.1225,0.1309,0.1125,0.1321,0.3522,0.1521,0.967
2016/8/25,浦发银行,0.1206,0.1104,0.1337,0.1132,0.132,0.3439,0.1519,0.9668
2016/8/26,浦发银行,0.0716,0.1053,0.1325,0.1134,0.1315,0.3371,0.1513,0.9666
2016/8/29,浦发银行,0.1472,0.1155,0.1353,0.1148,0.1316,0.3264,0.1513,0.9664
2016/8/30,浦发银行,0.1774,0.12,0.1372,0.1161,0.132,0.3257,0.1515,0.9662
2016/8/31,浦发银行,0.1072,0.1248,0.1359,0.1148,0.1318,0.32,0.1512,0.966
2016/9/1,浦发银行,0.1037,0.1214,0.1355,0.1148,0.1315,0.3112,0.1509,0.9658
2016/9/2,浦发银行,0.1128,0.1297,0.1381,0.1151,0.1314,0.304,0.1506,0.9655
2016/9/5,浦发银行,0.1251,0.1252,0.1471,0.1156,0.1313,0.3032,0.1504,0.9653
2016/9/6,浦发银行,0.0988,0.1095,0.1449,0.1156,0.1311,0.3022,0.1501,0.9651
2016/9/7,浦发银行,0.0876,0.1056,0.1424,0.1156,0.1307,0.2939,0.1497,0.9649
2016/9/8,浦发银行,0.1189,0.1087,0.1448,0.1155,0.1306,0.2845,0.1495,0.9647
2016/9/9,浦发银行,0.0913,0.1044,0.1455,0.1151,0.1303,0.2776,0.1491,0.9644
2016/9/12,浦发银行,0.1779,0.1149,0.1404,0.116,0.1276,0.2647,0.1493,0.9643
2016/9/13,浦发银行,0.0694,0.109,0.1371,0.1147,0.1271,0.2638,0.1488,0.964
2016/9/14,浦发银行,0.1169,0.1149,0.1363,0.1149,0.1257,0.2588,0.1486,0.9638
2016/9/19,浦发银行,0.0705,0.0856,0.1122,0.1133,0.1176,0.2543,0.1481,0.9636
2016/9/20,浦发银行,0.0848,0.0907,0.1108,0.1139,0.1174,0.2535,0.1477,0.9634
2016/9/21,浦发银行,0.0459,0.0671,0.1077,0.1132,0.1159,0.2525,0.147,0.9631
2016/9/22,浦发银行,0.0562,0.0643,0.1058,0.1129,0.1145,0.2515,0.1465,0.9629
2016/9/23,浦发银行,0.0497,0.0614,0.1008,0.1127,0.1137,0.2501,0.1459,0.9627
2016/9/26,浦发银行,0.1012,0.0676,0.1022,0.112,0.1137,0.2451,0.1456,0.9625
2016/9/27,浦发银行,0.083,0.0672,0.1013,0.1118,0.1135,0.2444,0.1452,0.9622
2016/9/28,浦发银行,0.0626,0.0705,0.0994,0.1118,0.1129,0.2419,0.1447,0.962
2016/9/29,浦发银行,0.0536,0.07,0.095,0.1111,0.1125,0.2387,0.1441,0.9618
2016/9/30,浦发银行,0.0594,0.072,0.0894,0.1104,0.1115,0.2325,0.1436,0.9616
2016/10/10,浦发银行,0.091,0.091,0.0801,0.111,0.1092,0.2284,0.1433,0.9613
2016/10/11,浦发银行,0.0618,0.0764,0.0789,0.1101,0.1087,0.2277,0.1428,0.9611
2016/10/12,浦发银行,0.0519,0.0682,0.0705,0.1089,0.1085,0.2251,0.1423,0.9609
2016/10/13,浦发银行,0.0707,0.0688,0.0706,0.1071,0.1075,0.2237,0.1419,0.9607
2016/10/14,浦发银行,0.052,0.0655,0.0663,0.1066,0.1072,0.2229,0.1413,0.9604
2016/10/17,浦发银行,0.08,0.0633,0.0671,0.1066,0.1064,0.2222,0.141,0.9602
2016/10/18,浦发银行,0.089,0.0687,0.0684,0.1058,0.1058,0.2216,0.1407,0.96
2016/10/19,浦发银行,0.0543,0.0692,0.0675,0.1053,0.1051,0.2209,0.1402,0.9598
2016/10/20,浦发银行,0.0438,0.0638,0.0651,0.1049,0.1034,0.2201,0.1396,0.9595
2016/10/21,浦发银行,0.053,0.064,0.0655,0.1039,0.1017,0.2193,0.1391,0.9593
2016/10/24,浦发银行,0.1207,0.0722,0.0705,0.1046,0.1014,0.2189,0.139,0.9591
2016/10/25,浦发银行,0.0649,0.0673,0.0702,0.1048,0.1009,0.2182,0.1386,0.9589
2016/10/26,浦发银行,0.0606,0.0686,0.0678,0.1041,0.1007,0.2161,0.1382,0.9586
2016/10/27,浦发银行,0.0951,0.0789,0.0685,0.1023,0.1009,0.2148,0.138,0.9584
2016/10/28,浦发银行,0.0734,0.0829,0.0691,0.1021,0.1008,0.2133,0.1376,0.9582
2016/10/31,浦发银行,0.0715,0.0731,0.0709,0.1022,0.1003,0.2117,0.1372,0.958
2016/11/1,浦发银行,0.0635,0.0728,0.0704,0.1014,0.1,0.2111,0.1368,0.9578
2016/11/2,浦发银行,0.1221,0.0851,0.0733,0.1025,0.1002,0.2107,0.1367,0.9575
2016/11/3,浦发银行,0.1261,0.0913,0.0761,0.1038,0.1,0.2098,0.1367,0.9573
2016/11/4,浦发银行,0.1049,0.0976,0.0775,0.1043,0.0999,0.2087,0.1365,0.9571
2016/11/7,浦发银行,0.1041,0.1041,0.0788,0.1046,0.0999,0.2016,0.1363,0.9569
2016/11/8,浦发银行,0.0843,0.1083,0.079,0.1049,0.0997,0.2011,0.1361,0.9567
2016/11/9,浦发银行,0.1941,0.1227,0.084,0.1069,0.1004,0.1982,0.1364,0.9565
2016/11/10,浦发银行,0.0998,0.1174,0.0844,0.1071,0.1004,0.1953,0.1362,0.9563
2016/11/11,浦发银行,0.105,0.1175,0.0863,0.1045,0.1008,0.1936,0.136,0.9561
2016/11/14,浦发银行,0.0883,0.1143,0.0904,0.1021,0.1012,0.1913,0.1358,0.9559
2016/11/15,浦发银行,0.0766,0.1128,0.0898,0.0971,0.101,0.1908,0.1355,0.9556
2016/11/16,浦发银行,0.0604,0.086,0.0885,0.094,0.101,0.19,0.1351,0.9554
2016/11/17,浦发银行,0.1107,0.0882,0.0898,0.0929,0.1015,0.189,0.135,0.9552
2016/11/18,浦发银行,0.1427,0.0957,0.0922,0.0922,0.1013,0.1882,0.135,0.955
2016/11/21,浦发银行,0.1045,0.099,0.0987,0.0923,0.102,0.1836,0.1348,0.9548
2016/11/22,浦发银行,0.1027,0.1042,0.0989,0.0925,0.102,0.1832,0.1347,0.9546
2016/11/23,浦发银行,0.2195,0.136,0.1041,0.0936,0.1032,0.1801,0.1351,0.9544
2016/11/24,浦发银行,0.1026,0.1344,0.1034,0.0939,0.1036,0.1775,0.1349,0.9542
2016/11/25,浦发银行,0.1137,0.1286,0.1055,0.0938,0.1039,0.1703,0.1348,0.954
2016/11/28,浦发银行,0.1649,0.1407,0.1125,0.0953,0.1051,0.1642,0.135,0.9538
2016/11/29,浦发银行,0.1439,0.1489,0.1139,0.0953,0.1054,0.1641,0.135,0.9536
2016/11/30,浦发银行,0.0981,0.1246,0.1132,0.0939,0.1055,0.1623,0.1348,0.9534
2016/12/1,浦发银行,0.0899,0.1221,0.1163,0.0935,0.1047,0.1611,0.1346,0.9531
2016/12/2,浦发银行,0.1652,0.1324,0.1183,0.0944,0.1053,0.1582,0.1348,0.9529
2016/12/5,浦发银行,0.1862,0.1367,0.1218,0.0954,0.106,0.1555,0.135,0.9528
2016/12/6,浦发银行,0.1021,0.1283,0.1209,0.0955,0.106,0.1553,0.1349,0.9525
2016/12/7,浦发银行,0.0758,0.1238,0.1196,0.0953,0.1059,0.1536,0.1346,0.9523
2016/12/8,浦发银行,0.0645,0.1188,0.1187,0.0943,0.1054,0.1482,0.1342,0.9521
2016/12/9,浦发银行,0.1405,0.1138,0.1163,0.0952,0.1057,0.1467,0.1343,0.9519
2016/12/12,浦发银行,0.2357,0.1237,0.1233,0.0962,0.1068,0.145,0.1348,0.9517
2016/12/13,浦发银行,0.076,0.1185,0.1211,0.0963,0.1061,0.1447,0.1345,0.9515
2016/12/14,浦发银行,0.087,0.1208,0.1211,0.0958,0.106,0.1434,0.1343,0.9513
2016/12/15,浦发银行,0.1502,0.1379,0.1244,0.0967,0.106,0.1428,0.1343,0.9511
2016/12/16,浦发银行,0.0708,0.1239,0.1249,0.0963,0.1053,0.1422,0.134,0.9509
2016/12/19,浦发银行,0.0413,0.0851,0.1207,0.0958,0.1049,0.1396,0.1336,0.9506
2016/12/20,浦发银行,0.1098,0.0918,0.1202,0.0962,0.1053,0.1394,0.1335,0.9504
2016/12/21,浦发银行,0.0616,0.0867,0.1183,0.0965,0.1051,0.1378,0.1332,0.9502
2016/12/22,浦发银行,0.056,0.0679,0.1162,0.0965,0.105,0.1367,0.1328,0.95
2016/12/23,浦发银行,0.0545,0.0647,0.1087,0.0966,0.1049,0.1354,0.1325,0.9498
2016/12/26,浦发银行,0.0706,0.0705,0.1069,0.096,0.1043,0.1337,0.1322,0.9496
2016/12/27,浦发银行,0.052,0.0589,0.1044,0.0955,0.1039,0.1333,0.1318,0.9493
2016/12/28,浦发银行,0.0704,0.0607,0.1001,0.0957,0.104,0.1324,0.1316,0.9491
2016/12/29,浦发银行,0.0578,0.061,0.0962,0.0957,0.1036,0.1316,0.1312,0.9489
2016/12/30,浦发银行,0.0598,0.0621,0.0944,0.0957,0.1033,0.131,0.1309,0.9487
2017/1/3,浦发银行,0.0791,0.0668,0.0906,0.0955,0.103,0.1307,0.0791,0.9485
2017/1/4,浦发银行,0.1445,0.0853,0.093,0.0962,0.1033,0.1303,0.1118,0.9483
2017/1/5,浦发银行,0.1288,0.1031,0.0904,0.0968,0.1037,0.1295,0.1175,0.9481
2017/1/6,浦发银行,0.0838,0.1091,0.0896,0.0966,0.1035,0.1288,0.1091,0.9478
2017/1/9,浦发银行,0.0727,0.1018,0.0881,0.0962,0.1033,0.1277,0.1018,0.9476
2017/1/10,浦发银行,0.039,0.0938,0.0858,0.0954,0.1028,0.1273,0.0913,0.9474
2017/1/11,浦发银行,0.0448,0.0738,0.0839,0.0951,0.1023,0.1254,0.0847,0.9472
2017/1/12,浦发银行,0.0404,0.0561,0.075,0.095,0.1016,0.1242,0.0791,0.947
2017/1/13,浦发银行,0.0928,0.0579,0.0758,0.0953,0.1009,0.1235,0.0807,0.9467
2017/1/16,浦发银行,0.2598,0.0954,0.081,0.0985,0.1025,0.1228,0.0986,0.9466
2017/1/17,浦发银行,0.0612,0.0998,0.08,0.0982,0.1022,0.1225,0.0952,0.9464
2017/1/18,浦发银行,0.0559,0.102,0.0789,0.0977,0.1016,0.122,0.0919,0.9461
2017/1/19,浦发银行,0.0594,0.1058,0.0798,0.0978,0.1014,0.1216,0.0894,0.9459
2017/1/20,浦发银行,0.0696,0.1012,0.0779,0.0982,0.1014,0.121,0.088,0.9457
2017/1/23,浦发银行,0.0712,0.0635,0.0807,0.0985,0.1012,0.1201,0.0869,0.9455
2017/1/24,浦发银行,0.073,0.0658,0.0803,0.0977,0.101,0.1199,0.086,0.9453
2017/1/25,浦发银行,0.055,0.0657,0.0792,0.0976,0.101,0.1196,0.0842,0.945
2017/1/26,浦发银行,0.0419,0.0622,0.0779,0.0973,0.1005,0.1188,0.0818,0.9448
2017/2/3,浦发银行,0.0398,0.0398,0.0797,0.0969,0.1003,0.1165,0.0796,0.9446
2017/2/6,浦发银行,0.0656,0.0527,0.0714,0.0962,0.1003,0.1143,0.0789,0.9444
2017/2/7,浦发银行,0.0719,0.0591,0.0714,0.0957,0.1001,0.1141,0.0786,0.9442
2017/2/8,浦发银行,0.0548,0.058,0.0705,0.0952,0.1,0.1139,0.0775,0.9439
2017/2/9,浦发银行,0.0555,0.0575,0.0695,0.0929,0.0998,0.1136,0.0766,0.9437
2017/2/10,浦发银行,0.0682,0.0632,0.0712,0.0923,0.0997,0.1134,0.0762,0.9435
2017/2/13,浦发银行,0.0974,0.0696,0.075,0.0922,0.0972,0.1133,0.0771,0.9433
2017/2/14,浦发银行,0.0633,0.0678,0.0743,0.0918,0.0969,0.1131,0.0765,0.9431
2017/2/15,浦发银行,0.1252,0.0819,0.0772,0.0926,0.0948,0.1121,0.0783,0.9429
2017/2/16,浦发银行,0.0796,0.0867,0.0671,0.0929,0.0935,0.1119,0.0784,0.9427
2017/2/17,浦发银行,0.0676,0.0866,0.0675,0.0922,0.0925,0.1117,0.078,0.9425
2017/2/20,浦发银行,0.146,0.0963,0.0735,0.0923,0.0922,0.1119,0.0803,0.9423
2017/2/21,浦发银行,0.0853,0.1007,0.0742,0.0919,0.0921,0.1118,0.0804,0.942
2017/2/22,浦发银行,0.083,0.0923,0.0747,0.0916,0.092,0.1117,0.0805,0.9418
2017/2/23,浦发银行,0.0732,0.091,0.0748,0.0892,0.0913,0.1115,0.0803,0.9416
2017/2/24,浦发银行,0.0565,0.0888,0.0739,0.0884,0.0911,0.1112,0.0796,0.9414
2017/2/27,浦发银行,0.0669,0.073,0.0765,0.0876,0.0908,0.1111,0.0792,0.9412
2017/2/28,浦发银行,0.059,0.0677,0.0755,0.0859,0.0906,0.1108,0.0787,0.941
2017/3/1,浦发银行,0.0791,0.0669,0.0757,0.0845,0.089,0.1107,0.0787,0.9408
2017/3/2,浦发银行,0.0926,0.0708,0.0765,0.0832,0.0888,0.1106,0.079,0.9406
2017/3/3,浦发银行,0.0606,0.0716,0.0776,0.0828,0.0886,0.1104,0.0786,0.9403
2017/3/6,浦发银行,0.0765,0.0735,0.0781,0.0806,0.088,0.1103,0.0785,0.9401
2017/3/7,浦发银行,0.0454,0.0708,0.0768,0.0801,0.0877,0.11,0.0777,0.9399
2017/3/8,浦发银行,0.0493,0.0649,0.0765,0.0798,0.0871,0.1098,0.077,0.9397
2017/3/9,浦发银行,0.0846,0.0633,0.078,0.0789,0.087,0.1097,0.0772,0.9395
2017/3/10,浦发银行,0.0799,0.0672,0.0785,0.0789,0.087,0.1095,0.0773,0.9393
2017/3/13,浦发银行,0.0875,0.0693,0.078,0.0764,0.0863,0.1077,0.0775,0.9391
2017/3/14,浦发银行,0.0828,0.0768,0.079,0.0763,0.086,0.1068,0.0776,0.9388
2017/3/15,浦发银行,0.0921,0.0854,0.0774,0.0753,0.0861,0.1064,0.0779,0.9386
2017/3/16,浦发银行,0.0928,0.087,0.078,0.0757,0.0861,0.1044,0.0782,0.9384
2017/3/17,浦发银行,0.1051,0.092,0.0799,0.0762,0.0863,0.1033,0.0788,0.9382
2017/3/20,浦发银行,0.0695,0.0884,0.0761,0.0761,0.0863,0.1024,0.0786,0.938
2017/3/21,浦发银行,0.144,0.1007,0.079,0.0775,0.0871,0.102,0.0799,0.9378
